"","codmpio","Municipio","Depto","subregion","CTEP","nbi","iga_total","desemp_fisc","GAI","conflict_index","acciones_belicas","secuestro","ataques","ase_desap","coca","mineria_ilegal","pob_censo2018_2023","pob_rural_censo2018_2023","part_senado_urbano","part_camara_urbano","part_senado_rural","part_camara_rural","secciones_rurales","RAP"
"841",5887,"Yarumal","Antioquia","Norte De Antioquia",0,34.2810440063477,67.2422702584219,63.4413251609713,16,1.38815386921046,100,235,0,680,113.81,0,31521,7570,34.9081455805893,34.8388214904679,33.1739763043026,33.1947620037414,4,"RAP del Agua y la Montaña"
"842",73686,"Santa Isabel","Tolima","Norte Del Tolima",0,38.5669555664062,57.675763625119,58.2575217025485,0,-0.327688264533524,25,4,1,57,0,0,3994,2395,40.9851088201604,40.9392898052692,49.1293532338308,49.1293532338308,3,"RAP (E) Central"
"843",5120,"Cáceres","Antioquia","Bajo Cauca Antioqueño",1,65.9274597167969,59.7706280397374,61.0809374420425,72,0.37384666879839,58,28,0,505,1869.62,3188.81,18861,14121,23.6190708450189,24.0458480673089,32.0694033008887,31.9847651290732,1,"RAP del Agua y la Montaña"
"844",5044,"Anza","Antioquia","Occidente Antioqueño",0,62.0686569213867,70.5507950324888,57.3701250627592,1,1.15949089616685,36,15,0,225,0,0,5176,3833,28.8888888888889,28.9163237311385,39.485766758494,39.485766758494,1,"RAP del Agua y la Montaña"
"845",68855,"Valle de San José","Santander","Provincia De Guanenta",0,33.7613296508789,60.5697360514992,61.7756895522804,0,-1.04156747805051,0,1,0,7,0,0,4678,2651,51.8125770653514,51.7632552404439,61.5269461077844,61.377245508982,1,"RAP Gran Santander"
"846",66687,"Santuario","Risaralda","Eje Cafetero",0,28.8562717437744,68.9930377654803,58.1760746593618,0,-0.442462234624771,15,15,0,131,0,0,9577,4173,43.4972905377241,43.5389745727386,43.9642324888227,44.0387481371088,1,"RAP Eje Cafetero"
"847",27001,"Quibdó","Chocó","Atrato",0,84.4337615966797,62.2994780972326,60.8857982750479,52,0.0340941809933412,65,169,0,734,26.06,2038.56,86374,11900,48.8838329764454,49.3616167023555,51.9021283727166,53.8796715267303,9,"RAP Pacífico"
"848",41676,"Santa María","Huila","Norte Del Huila",0,45.8606910705566,59.9985380541078,59.6399271546679,0,-0.762080179160853,25,1,0,20,0,0,6944,5303,47.5868861685662,47.6431687069087,52.9296875,52.9296875,4,"RAP (E) Central"
"849",23466,"Montelíbano","Córdoba","Alto Sinu Y San Jorge",1,53.383602142334,60.9281619890665,66.3258096527431,13,0.50697179529977,124,28,0,708,1143.27,0,57659,13444,51.0104587691154,51.1312971373807,54.064139941691,54.064139941691,2,"RAP Caribe"
"850",41770,"Suaza","Huila","Sur Del Huila",0,53.7594528198242,75.2854901763438,60.972239256907,0,-0.511858482637581,33,14,0,49,0,0,14986,11997,43.7454957273757,43.7249047668074,47.1748198710656,47.1748198710656,2,"RAP (E) Central"
"851",5147,"Carepa","Antioquia","Uraba",1,48.9317474365234,64.205939427745,60.3046730204431,7,1.25115261356645,111,46,0,1189,0,0,34832,8368,37.6296006483526,37.646368387223,34.7795062080776,34.6796061081775,4,"RAP del Agua y la Montaña"
"852",18610,"San José del Fragua","Caquetá","Florencia Y Area De Influencia",1,56.3694801330566,66.9346421214262,63.1672976417286,1,2.05510163094163,44,126,0,401,781.94,98.89,8335,3755,43.4141848326681,43.5216456862143,40.8063300678222,40.9947249434815,4,"RAP Amazonia"
"853",52565,"Providencia","Nariño","Centro Occidente De Nariño",0,85.0713882446289,54.0007387749184,61.7229718584867,1,-0.962917210532308,2,7,0,8,0,0,4132,3022,63.6341872157051,63.9454153698827,70.9558823529412,70.9558823529412,2,"RAP Pacífico"
"854",73770,"Suárez","Tolima","Norte Del Tolima",0,57.4174652099609,54.8589459818809,57.6027578141457,0,-1.07581229387089,0,0,0,7,0,0,2945,1714,49.7354497354497,49.7632971317182,60.1580135440181,60.1580135440181,1,"RAP (E) Central"
"855",50370,"Uribe","Meta","Ariari Guayabero",1,77.3723754882812,57.0657765278047,58.1595343810016,17,6.32176097203315,387,56,33,259,0,0,6229,4849,33.7928464977645,33.7928464977645,39.1454466983168,39.2749244712991,2,"RAP (E) Central"
"856",41791,"Tarqui","Huila","Sur Del Huila",0,41.3715324401855,63.4259995746003,57.8599693083599,0,-0.806315892459869,19,5,0,21,0,0,11861,8122,53.6457530445506,53.6611684908278,59.4677388474057,59.5060310166571,2,"RAP (E) Central"
"857",27580,"Río Iro","Chocó","Valle De San Juan",0,82.6315460205078,53.3548320229075,52.8761125737151,1,-0.899150664599819,0,1,0,20,26.31,459.11,3496,2578,50.1809954751131,49.5022624434389,58.4311632870864,57.5773745997866,1,"RAP Pacífico"
"858",76869,"Vijes","Valle del Cauca","Sur Del Valle",0,26.5339279174805,68.1261517847123,60.8090451323514,0,-0.990912798704165,0,1,0,32,0,0,9691,3516,43.6703155183516,44.0824211204121,46.4703795672224,46.7186945725435,1,"RAP Pacífico"
"859",41799,"Tello","Huila","Norte Del Huila",0,50.7632713317871,58.8848698149882,59.3864450967082,0,-0.506783472987656,25,17,0,49,0,0,8143,4542,47.700308792459,47.7165610271412,46.8530020703934,47.1221532091097,3,"RAP (E) Central"
"860",70523,"Palmito","Sucre","Morrosquillo Y Sabanas De Sucre",1,79.0839996337891,56.8709399160428,58.7818594879697,2,-0.867784015158762,1,7,0,43,0,0,10155,6596,68.3400160384924,68.869286287089,72.99194177281,73.1219131791006,2,"RAP Caribe"
"861",19455,"Miranda","Cauca","Norte Del Cauca",1,43.2629241943359,70.0582695392676,71.3422747028294,18,0.449309779480425,53,34,5,335,38.46,0,24178,10364,52.2028206850235,52.175957018133,56.7975160789532,56.7975160789532,3,"RAP Pacífico"
"862",81736,"Saravena","Arauca","Sarare",1,37.2507553100586,67.0456367048526,63.2147836892514,76,2.79274652102876,323,83,0,1017,0,0,43771,10520,45.2232114668182,45.2263686304224,50.5583756345178,50.5583756345178,6,"RAP Llanos"
"863",13468,"Mompós","Bolívar","Sur De Bolivar",0,47.1714897155762,42.5612849654189,60.5533513231962,0,-0.89580569548444,0,5,0,64,0,0,31635,15338,54.0151098213839,54.330314704558,66.1114230457296,66.2861064320918,1,"RAP Caribe"
"864",8001,"Barranquilla","Atlántico","Norte De Atlantico",0,22.2672100067139,66.2872174573512,67.834989444405,16,-0.624168368394449,36,62,0,1372,0,0,971606,424,56.1327466748738,56.1835663438905,69.0059193262952,69.1157624946604,11,"RAP Caribe"
"865",23001,"Montería","Córdoba","Alto Sinu Y San Jorge",0,47.0862998962402,62.7719304451297,69.4464916839084,11,-0.319630086195418,55,52,0,1977,0,0,369591,77303,53.8198578383412,53.9004082530776,59.240218066386,59.126354288869,8,"RAP Caribe"
"866",41801,"Teruel","Huila","Centro Del Huila",0,38.7367172241211,61.792387004583,54.771898857789,1,-0.867550489594054,5,5,0,12,0,0,5617,2616,57.2935779816514,57.3088685015291,35.3333333333333,35.3333333333333,3,"RAP (E) Central"
"867",15835,"Turmequé","Boyacá","Altiplano Cundiboyacense",0,34.0487823486328,58.4658733457853,59.1725106617224,0,-0.983014831194573,0,0,0,2,0,0,4602,2950,40.4996481351161,40.7107670654469,0,0,1,"RAP (E) Central"
"868",5667,"San Rafael","Antioquia","Oriente Antioqueño",0,46.9557456970215,59.7451085334567,64.3920889670703,0,2.67438048447196,30,49,0,736,0,0,12035,5416,39.2980099084726,39.3315979511294,36.3238512035011,36.3238512035011,3,"RAP del Agua y la Montaña"
"869",5890,"Yolombó","Antioquia","Nordeste Antioqueño",0,38.8737106323242,61.8677160217669,58.4645789992115,2,1.44705771881522,33,43,3,703,9.92,2.29,17576,11231,28.2932324776696,28.3093264665647,38.7032842582106,38.6749716874292,4,"RAP del Agua y la Montaña"
"870",47551,"Pivijay","Magdalena","Cienaga Grande De Santa Marta",0,53.9419212341309,55.5344415694231,62.3541899329885,4,0.0601019437685057,14,36,0,605,0,0,27447,11479,60.6392894347278,60.6886342452985,67.2542181166934,65.6423791120747,4,"RAP Caribe"
"871",41797,"Tesalia","Huila","Centro Del Huila",0,38.6399955749512,68.8006117909433,62.3125848188316,0,-0.88863440856666,5,5,0,10,0,0,7616,3820,52.3959151610369,52.4116260801257,47.7710843373494,47.710843373494,3,"RAP (E) Central"
"872",73854,"Valle de San Juan","Tolima","Sur Del Tolima",0,53.2249984741211,56.7085235908008,51.7084085200706,0,-0.795123612787806,4,2,0,34,0,0,3952,2314,51.4764079147641,51.5981735159817,53.8976857490865,53.958587088916,3,"RAP (E) Central"
"873",44430,"Maicao","La Guajira","Alta Guajira",0,58.9033889770508,57.6542997872778,68.3602029488678,9,-0.128097117821232,53,76,0,1277,0,0,119032,39262,44.5593611699057,44.6469116798153,32.3001980622022,32.4500829720036,5,"RAP Caribe"
"874",5411,"Liborina","Antioquia","Occidente Antioqueño",0,36.1412811279297,72.2876021251559,55.070369088352,1,0.411187518205123,19,17,0,179,0,0,7655,5430,38.405400474366,38.4966247035213,47.097280334728,47.1234309623431,3,"RAP del Agua y la Montaña"
"875",13188,"Cicuco","Bolívar","Sur De Bolivar",0,67.9366760253906,54.5287914980195,54.5884715426824,0,-0.948527621446483,0,1,0,6,0,0,9345,3377,58.1789229878402,58.35263462652,72.8836424957841,72.7150084317032,1,"RAP Caribe"
"876",20517,"Pailitas","Cesar","Sur De Cesar",0,57.5076026916504,52.239128748223,61.4729574507226,7,1.6725475483824,39,133,0,387,0,0,13769,3325,48.8459139114161,48.7289457267623,48.5244040862656,48.6379114642452,5,"RAP Caribe"
"877",5051,"Arboletes","Antioquia","Uraba",0,74.0622253417969,68.6341572029638,55.146963111922,2,0.431049927076036,26,24,4,528,0,0,20275,11881,45.1370143149284,45.1370143149284,59.3765221626888,59.4252313687287,2,"RAP del Agua y la Montaña"
"878",54518,"Pamplona","Norte de Santander","Suroccidente De Norte De Santander",0,24.6927642822266,60.1648709422107,61.7408419578761,1,-0.564720243525529,34,32,0,199,0,0,41389,2680,53.5488087993328,53.5758559289562,58.2116788321168,58.2116788321168,5,"RAP Gran Santander"
"879",19473,"Morales","Cauca","Norte Del Cauca",1,71.7997512817383,69.9714518472442,56.6915564188847,27,-0.486586229232696,36,26,0,40,648.76,0,27483,26096,47.5956337889665,47.9103156652572,42.805637495903,42.9367420517863,2,"RAP Pacífico"
"880",5086,"Belmira","Antioquia","Norte De Antioquia",0,29.5997695922852,70.4887963496386,57.0815871410295,2,0.382451349399956,12,16,3,76,0,0,4389,2914,42.4355495251018,42.4694708276798,44.1022964509395,44.1022964509395,2,"RAP del Agua y la Montaña"
"881",47555,"Plato","Magdalena","Cienaga Grande De Santa Marta",0,64.3174209594727,54.7683435451628,54.7723818062265,1,-0.405982627079476,13,39,0,495,0,0,43329,10011,58.8969119680442,58.8815486249808,68.2195448460509,68.4203480589023,2,"RAP Caribe"
"882",70670,"Sampués","Sucre","Morrosquillo Y Sabanas De Sucre",0,74.7469863891602,62.5012268146549,60.9470869288553,3,-0.916988831769219,8,9,0,93,0,0,34122,17042,72.0703465087933,71.8962214870277,80.2079114351289,80.2619144052923,4,"RAP Caribe"
"883",54520,"Pamplonita","Norte de Santander","Suroccidente De Norte De Santander",0,43.3092765808105,63.9076002100939,61.0555824001408,0,-0.811040953117898,1,0,0,27,0,0,4167,3246,65.9863945578231,65.9863945578231,66.8161434977578,66.8161434977578,1,"RAP Gran Santander"
"884",52573,"Puerres","Nariño","Sur De Nariño",0,47.5499305725098,67.4895337707706,63.5986558563978,0,-0.0190469997154751,65,19,2,11,0,0,6357,3797,64.1058747579083,64.1058747579083,72.6382085374388,72.5682295311407,1,"RAP Pacífico"
"885",5736,"Segovia","Antioquia","Nordeste Antioqueño",1,47.1826438903809,55.446005466296,50.7524783752108,31,2.36085588390401,202,88,0,1036,226.86,1142.47,27829,3999,26.0800680114383,26.1457608779658,28.5369774919614,25.2411575562701,1,"RAP del Agua y la Montaña"
"886",8638,"Sabanalarga","Atlántico","Canal Del Dique",0,33.9585876464844,62.9315960623874,59.8918527483797,2,-0.834597556950765,1,4,0,236,0,0,71296,17029,74.9731615673645,74.9712445364619,76.0753424657534,76.6438356164384,3,"RAP Caribe"
"887",23500,"Moñitos","Córdoba","Norte De Cordoba",0,77.7798919677734,41.7752406288281,54.0207809035454,3,-0.929766734668749,2,1,0,33,0,0,20358,16114,52.4422179209837,52.5219173403165,57.2812532206534,57.7553334020406,2,"RAP Caribe"
"888",8832,"Tubará","Atlántico","Occidente De Atlantico",0,35.7777786254883,51.665753589226,57.1255802592058,1,-0.716901053838648,0,2,0,50,0,0,13895,6728,75.3846153846154,75.6434219985622,77.5079197465681,77.1559310102077,3,"RAP Caribe"
"889",15837,"Tuta","Boyacá","Altiplano Cundiboyacense",0,30.4984169006348,61.5945435221398,74.3265466387421,0,-0.912047312734171,0,5,0,1,0,0,6031,4093,56.4801598629746,55.9948615472452,58.9164785553047,58.9164785553047,3,"RAP (E) Central"
"890",15839,"Tutazá","Boyacá","Altiplano Cundiboyacense",0,48.9187088012695,52.7974441182177,54.0121377723327,1,-0.693423562324348,4,0,0,11,0,0,1461,1292,53.3333333333333,53.3333333333333,60.2979842243646,60.2979842243646,2,"RAP (E) Central"
"891",20550,"Pelaya","Cesar","Sur De Cesar",0,61.1609687805176,70.1165770541895,60.4529786546916,6,2.51090487440134,46,157,4,497,0,0,15151,4593,50.9157509157509,50.7283414260158,60.6573223779604,60.7056549057516,3,"RAP Caribe"
"892",68861,"Vélez","Santander","Provincia De Velez",0,34.9857330322266,58.3657454547234,64.080871308689,0,-0.869491384069585,8,17,0,29,0,0,20196,8671,46.4758951226389,46.3631237665633,53.2201914708442,53.3072236727589,4,"RAP Gran Santander"
"893",47570,"Puebloviejo","Magdalena","Cienaga Grande De Santa Marta",0,61.9476928710938,52.9909793054997,55.4606067237479,1,-0.808625136189011,3,7,0,118,0,0,21283,14695,65.0793650793651,64.6882907752473,72.5104737350951,72.5910409281341,1,"RAP Caribe"
"894",70678,"San Benito Abad","Sucre","San Jorge (Cesar)",0,77.2639236450195,57.4749007636229,54.4315579053348,2,-0.638298514651898,13,23,0,124,0,0,20633,16508,57.1756601607348,56.8148269640807,64.9950536488852,62.2859751921467,3,"RAP Caribe"
"895",52585,"Pupiales","Nariño","Sur De Nariño",0,35.7843284606934,60.1653993513984,58.947923073105,1,-1.00998688277088,1,5,0,14,0,0,13391,8600,57.6763153686231,57.6603230449384,65.5013799448022,65.5013799448022,1,"RAP Pacífico"
"896",54553,"Puerto Santander","Norte de Santander","Area Metropolitana De Cucuta",0,43.40966796875,55.9372861028146,55.9038995508051,12,0.321092386512216,10,10,0,224,0,0,6179,344,33.5316585867489,33.5169678272367,0,0,1,"RAP Gran Santander"
"897",70702,"San Juan de Betulia","Sucre","Morrosquillo Y Sabanas De Sucre",0,61.3101654052734,51.2749325044283,59.1093809835128,1,-0.783983315998152,2,15,0,40,0,0,10597,5279,72.348383649479,72.4418915308576,79.3814432989691,79.1551420668846,2,"RAP Caribe"
"898",52612,"Ricaurte","Nariño","Anden Pacifico Sur",1,72.0473251342773,57.4784278528674,64.6279382044925,14,0.944028367237167,123,71,0,149,839.1,0,12445,10732,32.8850969118056,33.1633126217194,41.6390094460046,41.9453663517998,2,"RAP Pacífico"
"899",5142,"Caracolí","Antioquia","Nordeste Antioqueño",0,39.7248725891113,66.4380883246273,52.6433270432455,0,1.45469634096194,34,25,0,125,0,0,3577,1253,37.9123361952101,37.9123361952101,38.9578163771712,38.9578163771712,1,"RAP del Agua y la Montaña"
"900",44560,"Manaure","La Guajira","Alta Guajira",0,93.3276824951172,57.5079068771459,63.4049194509941,2,-0.998727473989313,7,4,0,23,0,0,53482,45581,42.3958717287136,42.583855510505,43.6236623067776,43.1257431629013,2,"RAP Caribe"
"901",23555,"Planeta Rica","Córdoba","Alto Sinu Y San Jorge",0,56.0723037719727,64.1191049079814,64.6110634014753,5,-0.430804542369585,39,12,0,319,0,0,45878,15758,50.5006329842329,50.4108643111981,59.0587779606856,58.3325263871405,3,"RAP Caribe"
"902",23570,"Pueblo Nuevo","Córdoba","Alto Sinu Y San Jorge",0,68.3666763305664,68.6707478265665,63.8727349884441,0,-0.693733930365784,18,5,0,112,0,0,25267,17837,59.219451111343,59.219451111343,72.7241939853698,72.7241939853698,4,"RAP Caribe"
"903",20570,"Pueblo Bello","Cesar","Sierra Nevada De Santa Marta",1,83.6761016845703,71.5048373106515,56.0825587709625,3,1.02160211709513,30,21,6,416,0,0,16334,10468,47.477083868757,47.4256832005483,34.1944030468621,34.0453717502898,6,"RAP Caribe"
"904",18753,"San Vicente del Caguán","Caquetá","Caguan",1,72.1093368530273,58.660681068795,60.7674116546676,27,2.65998104149361,339,154,0,763,84.61,0,33747,16584,30.7591676546339,30.7673439352439,26.7088154598592,27.8301324108314,4,"RAP Amazonia"
"905",19513,"Padilla","Cauca","Norte Del Cauca",0,33.5456047058105,53.4046445333307,56.6329109076576,3,-0.774830231931137,10,7,0,4,0,0,7553,4205,46.6458283241164,46.4534743928829,54.7422274695002,54.388036206218,1,"RAP Pacífico"
"906",19517,"Paez","Cauca","Norte Del Cauca",0,77.8078002929688,64.4687312973687,63.8068034348118,14,-0.288991441177385,58,6,2,38,0,0,28545,27026,46.3873601988283,46.3341026096219,48.7229588276343,48.5205861828332,3,"RAP Pacífico"
"907",5656,"San Jerónimo","Antioquia","Occidente Antioqueño",0,34.3255615234375,77.6266900230519,67.0902825070759,3,0.0325617502420211,1,9,0,211,0,0,12432,6282,44.5299145299145,44.5299145299145,39.2191142191142,39.2773892773893,3,"RAP del Agua y la Montaña"
"908",52621,"Roberto Payán","Nariño","Triángulo de Telembí",1,85.9857177734375,51.545597917515,57.8158330761892,18,-0.580411582220229,21,12,0,103,3059.39,116.55,7529,5435,48.0089111668059,48.0646059593428,50.5714285714286,50.4285714285714,2,"RAP Pacífico"
"909",27600,"Río Quito","Chocó","Valle De San Juan",0,98.8118209838867,61.8687440906559,54.8009215357447,2,-0.912349581629718,4,1,0,10,10.51,3851.37,5468,4058,49.2155723416618,49.9128413712958,66.2932389937107,66.0377358490566,1,"RAP Pacífico"
"910",27615,"Riosucio","Chocó","Atrato",1,92.4983139038086,50.1402040267818,61.6273711409624,32,4.13783092365354,349,57,0,1181,1036.14,270.68,38580,28168,41.9051352410819,42.1272703514961,31.7054203281748,32.4053192316665,2,"RAP Pacífico"
"911",8573,"Puerto Colombia","Atlántico","Amazonia Sur-Oriental",0,29.5950298309326,64.5668013785515,71.1349183914291,0,-0.916440170453349,0,4,0,21,0,0,40499,4931,68.1140428546131,68.096334336816,68.8876947877485,68.8518717535375,4,"RAP Caribe"
"912",19532,"Patía","Cauca","Patia",1,47.3004608154297,64.6693134872296,63.5415702487408,25,0.998314968928901,77,83,0,711,865.86,0.14,28142,17988,35.4311996933691,35.4541970103488,42.4072169027459,42.4705230671837,2,"RAP Pacífico"
"913",8560,"Ponedera","Atlántico","Centro Oriente De Atlantico",0,47.8111000061035,46.5090683253775,53.4406475198712,0,-0.764629679986382,0,1,0,76,0,0,17615,7359,67.8053830227743,67.512077294686,74.0596064814815,73.4519675925926,1,"RAP Caribe"
"914",52678,"Samaniego","Nariño","Occidente De Nariño",0,70.9491271972656,67.4437037015554,63.2305147902848,9,0.489378584264769,66,97,6,245,773.87,4.59,21483,14194,43.6121781192204,43.7402190923318,54.5697617890131,54.5940690325717,4,"RAP Pacífico"
"915",5234,"Dabeiba","Antioquia","Occidente Antioqueño",1,70.6103973388672,66.3784074167307,56.2865827828009,15,5.37188381836229,274,107,2,1544,0,12.94,14739,7340,33.672722432954,33.5396286683969,45.9831675592961,45.9066564651875,3,"RAP del Agua y la Montaña"
"916",23574,"Puerto Escondido","Córdoba","Norte De Cordoba",0,83.2325820922852,52.9026483349385,61.8907618564228,3,-0.902260744809615,0,0,0,57,0,0,16465,13641,47.2769028871391,46.8667979002625,59.2041833483128,58.9018710678977,3,"RAP Caribe"
"917",70742,"San Luis de Sincé","Sucre","Morrosquillo Y Sabanas De Sucre",0,58.3769340515137,56.854868222571,61.8085949098068,3,-0.861957142998948,18,14,0,48,0,0,23462,6587,60.9701740243729,61.1219118971976,67.1698113207547,67.2293942403178,6,"RAP Caribe"
"918",5040,"Anorí","Antioquia","Nordeste Antioqueño",1,56.5119819641113,64.3866679061226,67.5485233641288,18,1.96078333002299,139,36,0,476,1737.4,1226.84,12973,6758,23.4092431346283,23.319937486046,32.4498296099962,32.2605073835668,2,"RAP del Agua y la Montaña"
"919",13836,"Turbaco","Bolívar","Canal Del Dique",0,42.9663619995117,54.4136872738929,70.770617292117,0,-0.839457504730797,4,13,0,123,0,0,82866,7102,53.0704405049691,53.3440773569702,65.9935379644588,65.670436187399,4,"RAP Caribe"
"920",70708,"San Marcos","Sucre","San Jorge (Cesar)",0,61.6705551147461,51.0918618728461,58.1071954768458,1,-0.998513550130433,6,3,0,93,0,0,41647,18832,52.4383123866884,51.7715023200074,62.5143970940019,62.718171347568,5,"RAP Caribe"
"921",85440,"Villanueva","Casanare","Piedemonte Llanero",0,37.6975784301758,70.3891163550448,70.2611490615153,0,0.485844847161602,60,122,0,177,0,0,25417,6039,53.9139344262295,54.1495901639344,61.8313689936537,61.4687216681777,5,"RAP Llanos"
"922",86885,"Villagarzón","Putumayo","Medio Putumayo",1,69.2089996337891,55.7838864316566,64.6030940833611,6,0.413633390048452,62,46,0,321,1358.24,22.5,16770,6302,52.2658402203857,52.3071625344353,52.5221238938053,52.5221238938053,3,"RAP Amazonia"
"923",8685,"Santo Tomás","Atlántico","Centro Oriente De Atlantico",0,39.5407257080078,60.6509397767162,62.8520205651826,0,-0.930846423900674,0,0,0,22,0,0,24037,1235,69.8056576874015,70.0420199594808,66.6666666666667,66.6666666666667,1,"RAP Caribe"
"924",19533,"Piamonte","Cauca","Macizo Colombiano",0,90.9124984741211,56.4314283973301,62.2080192976393,1,0.679754363555599,12,19,0,169,1550.09,45.54,6056,4699,40.1467889908257,40,38.2175832998796,38.2577278201525,1,"RAP Pacífico"
"925",23580,"Puerto Libertador","Córdoba","Alto Sinu Y San Jorge",1,67.0683135986328,54.7549016632046,58.4792607554224,25,1.52164129935325,190,23,0,783,1374.26,66.11,27483,18345,46.1975407645015,45.6495589414595,57.4358090642771,57.6684473548165,4,"RAP Caribe"
"926",8296,"Galapa","Atlántico","Norte De Atlantico",0,34.4884796142578,67.1447121565944,65.2831507168604,0,-0.896886814909032,0,1,0,55,0,0,47091,3194,67.3838278813085,67.3971580154096,73.3031674208145,73.0769230769231,5,"RAP Caribe"
"927",5495,"Nechí","Antioquia","La Mojana",1,61.596866607666,58.4639449505734,60.3451919665035,8,0.249969391203655,49,43,0,266,365.53,3338.84,17261,7231,38.5064494229464,38.520027155465,33.5245901639344,33.3333333333333,2,"RAP del Agua y la Montaña"
"928",70713,"San Onofre","Sucre","Montes De Maria",1,70.6587829589844,52.1267898074541,57.5720847535608,3,0.0710234430626516,48,64,0,609,0,0,33701,20810,50.371080930984,50.6639066996516,60.2645479160194,60.3488836610591,3,"RAP Caribe"
"929",52685,"San Bernardo","Nariño","Norte De Nariño",0,76.1418304443359,62.9080273602402,63.7332844529184,0,-0.711542039766293,2,31,0,9,0,0,7016,5023,72.2095271576727,72.2271049393566,73.4094616639478,73.4094616639478,2,"RAP Pacífico"
"930",27660,"San José del Palmar","Chocó","Valle De San Juan",0,62.3882446289062,49.0669718318279,52.44032194716,14,0.856553325454894,15,21,0,109,1040.35,38.54,3272,2516,39.8868458274399,39.6982555398397,41.4088529271775,41.2184673964779,2,"RAP Pacífico"
"931",27745,"Sipí","Chocó","Valle De San Juan",1,75.7051162719727,47.0904613363714,58.0638036313913,8,0.226504539627672,8,4,10,12,382.06,666.73,1954,1532,47.0365699873897,45.7755359394704,58.6072423398329,57.6044568245125,1,"RAP Pacífico"
"932",54660,"Salazar","Norte de Santander","Provincia De Ricaurte",0,47.582633972168,61.1813957636769,58.2671970795432,1,-0.1641212690852,30,10,0,96,0,0,7602,4454,55.9664895790764,55.9869227625664,62.9496402877698,62.916939175932,2,"RAP Gran Santander"
"933",5059,"Armenia","Antioquia","Occidente Antioqueño",0,42.2643661499023,54.8399173614274,58.1220381701728,0,-0.411211280825384,0,1,0,47,0,0,4123,2468,34.7192353643967,35.6511350059737,39.1653290529695,38.6837881219904,2,"RAP del Agua y la Montaña"
"934",50001,"Villavicencio","Meta","Piedemonte Llanero",0,20.9587383270264,73.9645467562079,68.9369292586666,11,0.146826692916414,118,229,0,1946,0,0,410606,31724,54.4038389228097,54.4384560750118,58.761721087983,58.9479284431735,26,"RAP (E) Central"
"935",8606,"Repelón","Atlántico","Canal Del Dique",0,54.0659637451172,56.6957308082121,55.6709568755893,0,-0.843758493599226,0,3,0,56,0,0,19511,6405,70.3113891653633,70.3327171903882,74.866521653154,74.8467470832509,2,"RAP Caribe"
"936",68867,"Vetas","Santander","Provincia De Soto",0,23.2933006286621,68.362986288052,59.289965669871,0,-0.667856505360973,4,6,0,3,0,0,1614,1026,55.4109589041096,55.4109589041096,0,0,1,"RAP Gran Santander"
"937",23586,"Purísima","Córdoba","Norte De Cordoba",0,72.5903015136719,60.5403234414407,58.4033326837603,0,-0.928522843157658,0,0,0,26,0,0,12463,7184,65.6831549513065,64.9696268440845,72.9622871046229,72.3540145985401,3,"RAP Caribe"
"938",5490,"Necoclí","Antioquia","Uraba",1,79.1113052368164,67.3400182229584,55.2400211832882,7,0.667704021256289,91,37,0,901,0,0,27742,18056,36.2507720815318,36.1148857319333,45.635722950725,45.2429091329213,2,"RAP del Agua y la Montaña"
"939",19548,"Piendamó","Cauca","Norte Del Cauca",1,42.7507247924805,69.6033533901008,64.8545091854149,7,0.274526781006608,39,148,4,53,8.58,0,31237,20798,40.6119080868351,40.6309508696204,52.3261672824992,52.3429627141418,2,"RAP Pacífico"
"940",47605,"Remolino","Magdalena","Cienaga Grande De Santa Marta",0,65.3405227661133,43.2207737714904,55.9781179360632,0,0.107536133267891,0,5,0,185,0,0,8509,3036,67.4059003051882,68.7080366225839,69.475204622051,69.475204622051,2,"RAP Caribe"
"941",70717,"San Pedro","Sucre","Morrosquillo Y Sabanas De Sucre",0,59.8543586730957,47.6528790444684,62.9591964495933,1,-0.314300410727266,27,26,0,121,0,0,13911,4900,64.9408887077049,64.9816551161843,67.6158570630932,67.6158570630932,3,"RAP Caribe"
"942",68872,"Villanueva","Santander","Provincia De Guanenta",0,35.814281463623,63.5526579772333,60.9117210235693,0,-1.14117444320352,NA,NA,NA,NA,0,0,6089,2212,54.5553652079115,54.2906089394175,0,0,2,"RAP Gran Santander"
"943",13744,"Simití","Bolívar","Magdalena Medio",1,71.2180938720703,51.4299238578051,57.5962161665523,13,2.85792662440194,113,123,10,418,2011.06,929.32,12923,8655,48.2632541133455,48.1302974904437,50.4510414958176,50.3690339511235,2,"RAP Caribe"
"944",70820,"Santiago de Tolú","Sucre","Morrosquillo Y Sabanas De Sucre",0,50.5058937072754,57.1196965687461,56.8207760861787,0,-0.880394459260557,0,18,0,104,0,0,23423,4524,58.2433258610149,58.4420216017934,67.6888764984667,67.577362698634,6,"RAP Caribe"
"945",19001,"Popayán","Cauca","Macizo Colombiano",0,19.1165447235107,71.019349618771,68.1929645059998,14,-0.489722445424845,48,106,0,402,0,0,257900,45803,49.2525166582662,49.2982950998571,52.7547734069473,52.6512537382103,15,"RAP Pacífico"
"946",13657,"San Juan Nepomuceno","Bolívar","Montes De Maria",1,58.5585899353027,65.8848279585378,58.5528521457271,1,0.151889864828217,20,72,0,424,0,0,28398,7646,59.6611964002118,59.9381031885002,66.682808716707,66.7635189669088,2,"RAP Caribe"
