Comuna,Codigo_comuna,Barrio,Codigo_barrio,Estrato_0,Estrato_1,Estrato_2,Estrato_3,Estrato_4,Estrato_5,Estrato_6,Annio
SAN CRISTOBAL,60,SAN JOSE DE LA MONTAÑA,6015,0,1,4,0,0,0,0,2015
SAN CRISTOBAL,60,BOQUERON,6016,0,0,3,0,0,0,0,2015
ALTAVISTA,70,ALTAVISTA SECTOR CENTRAL,7001,1,29,252,6,0,0,0,2015
ALTAVISTA,70,LA ESPERANZA,7083,0,0,1,0,0,0,0,2015
ALTAVISTA,70,BUGA PATIO BONITO,7084,0,1,4,0,0,0,0,2015
ALTAVISTA,70,EL CORAZON EL MORRO,7088,0,12,56,0,0,0,0,2015
ALTAVISTA,70,SAN JOSE DEL MANZANILLO,7089,1,7,11,0,0,0,0,2015
SAN ANTONIO DE PRADO,80,CABECERA SAN ANTONIO DE PRADO,8000,9,37,953,415,4,0,0,2015
SAN ANTONIO DE PRADO,80,EL VERGEL,8001,1,11,238,15,0,0,0,2015
SAN ANTONIO DE PRADO,80,LA FLORIDA,8002,1,4,17,1,0,0,0,2015
SAN ANTONIO DE PRADO,80,LA VERDE,8005,0,8,64,3,1,1,0,2015
SAN ANTONIO DE PRADO,80,EL SALADO,8006,0,6,12,0,0,0,0,2015
SAN ANTONIO DE PRADO,80,EL ASTILLERO,8007,0,1,2,0,0,0,0,2015
SAN ANTONIO DE PRADO,80,YARUMALITO,8008,0,1,3,0,0,0,0,2015
SAN ANTONIO DE PRADO,80,SUBURBANO POTRERITO,8089,0,1,4,5,0,0,0,2015
SANTA ELENA,90,EL CERRO,9001,0,0,5,1,1,0,0,2015
SANTA ELENA,90,EL LLANO SE,9002,0,1,14,0,1,0,0,2015
SANTA ELENA,90,EL PLAN,9003,0,3,11,2,1,0,0,2015
SANTA ELENA,90,LAS PALMAS,9004,1,6,4,0,0,0,0,2015
SANTA ELENA,90,MEDIA LUNA,9005,0,5,12,3,0,0,0,2015
SANTA ELENA,90,SANTA ELENA SECTOR CENTRAL,9006,1,5,13,3,2,0,0,2015
SANTA ELENA,90,EL PLACER,9007,0,0,9,1,0,0,0,2015
SANTA ELENA,90,PIEDRAS BLANCAS,9008,0,15,3,3,0,0,0,2015
SANTA ELENA,90,PIEDRA GORDA,9012,0,0,13,3,0,0,0,2015
SANTA ELENA,90,BARRO BLANCO,9013,0,5,8,0,0,0,0,2015
POPULAR,01,SANTO DOMINGO SAVIO No. 1,0101,42,79,171,1,0,0,0,2016
POPULAR,01,SANTO DOMINGO SAVIO No. 2,0102,25,103,20,1,0,0,0,2016
POPULAR,01,POPULAR,0103,50,38,201,0,0,0,0,2016
POPULAR,01,GRANIZAL,0104,13,19,112,0,0,0,0,2016
POPULAR,01,MOSCU No. 2,0105,26,35,135,0,0,0,0,2016
POPULAR,01,VILLA GUADALUPE,0106,15,20,102,1,0,0,0,2016
POPULAR,01,SAN PABLO,0107,18,35,124,0,0,0,0,2016
POPULAR,01,EL COMPROMISO,0108,13,37,1,0,0,0,0,2016
POPULAR,01,ALDEA PABLO VI,0109,3,29,0,1,0,0,0,2016
POPULAR,01,LA ESPERANZA No. 2,0110,13,27,5,0,0,1,0,2016
POPULAR,01,LA AVANZADA,0111,33,101,1,0,0,0,0,2016
POPULAR,01,CARPINELO,0112,26,114,0,0,0,0,0,2016
SANTA CRUZ,02,LA ISLA,0201,24,17,100,0,0,0,0,2016
SANTA CRUZ,02,EL PLAYON DE LOS COMUNEROS,0202,7,50,67,1,0,0,0,2016
SANTA CRUZ,02,PABLO VI,0203,9,0,51,0,0,0,0,2016
SANTA CRUZ,02,LA FRONTERA,0204,11,11,40,0,0,0,0,2016
SANTA CRUZ,02,LA FRANCIA,0205,18,24,127,0,0,0,0,2016
SANTA CRUZ,02,ANDALUCIA,0206,11,14,111,0,0,0,0,2016
SANTA CRUZ,02,VILLA DEL SOCORRO,0207,24,16,139,0,0,0,0,2016
SANTA CRUZ,02,VILLA NIZA,0208,13,10,65,0,0,0,0,2016
SANTA CRUZ,02,MOSCU No. 1,0209,10,8,100,0,0,0,0,2016
SANTA CRUZ,02,SANTA CRUZ,0210,26,9,164,0,0,0,0,2016
SANTA CRUZ,02,LA ROSA,0211,22,31,61,0,0,0,0,2016
MANRIQUE,03,LA SALLE,0301,15,5,175,0,0,0,0,2016
MANRIQUE,03,LAS GRANJAS,0302,32,53,286,0,0,0,0,2016
MANRIQUE,03,CAMPO VALDES No. 2,0303,16,0,55,89,0,0,0,2016
MANRIQUE,03,SANTA INES,0304,37,82,147,0,0,0,0,2016
MANRIQUE,03,EL RAIZAL,0305,24,28,125,0,0,0,0,2016
MANRIQUE,03,EL POMAR,0306,5,0,13,24,0,0,0,2016
MANRIQUE,03,MANRIQUE CENTRAL No. 2,0307,3,2,7,54,0,0,0,2016
MANRIQUE,03,MANRIQUE ORIENTAL,0308,9,0,111,35,0,0,0,2016
MANRIQUE,03,VERSALLES No. 1,0309,19,48,151,0,0,0,0,2016
MANRIQUE,03,VERSALLES No. 2,0310,37,126,2,0,0,0,0,2016
MANRIQUE,03,LA CRUZ,0311,21,126,10,0,0,0,0,2016
MANRIQUE,03,ORIENTE,0312,24,86,0,0,0,0,0,2016
MANRIQUE,03,MARIA CANO-CARAMBOLAS,0313,38,108,0,0,0,0,0,2016
MANRIQUE,03,SAN JOSE LA CIMA No. 1,0314,7,33,10,0,0,0,0,2016
MANRIQUE,03,SAN JOSE LA CIMA No. 2,0315,5,24,2,0,0,0,0,2016
ARANJUEZ,04,BERLIN,0401,10,4,34,78,0,0,0,2016
ARANJUEZ,04,SAN ISIDRO,0402,21,9,62,94,0,0,0,2016
ARANJUEZ,04,PALERMO,0403,10,30,59,1,0,0,0,2016
ARANJUEZ,04,BERMEJAL-LOS ALAMOS,0404,14,3,102,0,0,0,0,2016
ARANJUEZ,04,MORAVIA,0405,109,134,273,0,1,0,0,2016
ARANJUEZ,04,SEVILLA,0407,1,0,1,21,0,0,0,2016
ARANJUEZ,04,SAN PEDRO,0408,12,0,40,24,0,0,0,2016
ARANJUEZ,04,MANRIQUE CENTRAL No. 1,0409,9,0,13,81,0,0,0,2016
ARANJUEZ,04,CAMPO VALDES No. 1,0410,16,1,5,110,0,0,0,2016
ARANJUEZ,04,LAS ESMERALDAS,0411,7,3,21,26,0,0,0,2016
ARANJUEZ,04,LA PIÑUELA,0412,7,0,19,55,0,0,0,2016
ARANJUEZ,04,ARANJUEZ,0413,12,0,9,50,0,0,0,2016
ARANJUEZ,04,BRASILIA,0414,9,0,24,112,0,0,0,2016
ARANJUEZ,04,MIRANDA,0415,16,0,94,4,0,0,0,2016
CASTILLA,05,TOSCANA,0501,18,3,55,22,0,0,0,2016
CASTILLA,05,LAS BRISAS,0502,4,0,0,64,0,0,0,2016
CASTILLA,05,FLORENCIA,0503,2,0,5,94,0,0,0,2016
CASTILLA,05,TEJELO,0504,6,3,0,124,0,0,0,2016
CASTILLA,05,BOYACA,0505,5,0,0,43,0,0,0,2016
CASTILLA,05,HECTOR ABAD GOMEZ,0507,9,14,42,11,0,0,0,2016
CASTILLA,05,BELALCAZAR,0508,9,1,38,19,0,0,0,2016
CASTILLA,05,GIRARDOT,0509,10,0,14,97,1,0,0,2016
CASTILLA,05,TRICENTENARIO,0510,4,0,10,57,0,0,0,2016
CASTILLA,05,CASTILLA,0511,24,0,15,208,0,0,0,2016
CASTILLA,05,FRANCISCO ANTONIO ZEA,0513,11,2,48,67,0,0,0,2016
CASTILLA,05,ALFONSO LOPEZ,0514,5,1,39,72,0,0,0,2016
CASTILLA,05,CARIBE,0517,2,0,0,7,0,0,0,2016
CASTILLA,05,EL PROGRESO,0519,2,0,0,7,4,0,0,2016
DOCE DE OCTUBRE,06,SANTANDER,0601,18,0,169,0,0,0,0,2016
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 1,0602,14,9,154,0,0,0,0,2016
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 2,0603,10,1,153,1,0,0,0,2016
DOCE DE OCTUBRE,06,PEDREGAL,0604,16,0,18,192,0,0,0,2016
DOCE DE OCTUBRE,06,LA ESPERANZA,0605,15,0,40,175,0,0,0,2016
DOCE DE OCTUBRE,06,SAN MARTIN DE PORRES,0606,14,3,131,54,0,0,0,2016
DOCE DE OCTUBRE,06,KENNEDY,0607,31,5,293,3,0,0,0,2016
DOCE DE OCTUBRE,06,PICACHO,0608,25,147,67,0,0,0,0,2016
DOCE DE OCTUBRE,06,PICACHITO,0609,7,60,1,1,0,0,0,2016
DOCE DE OCTUBRE,06,MIRADOR DEL DOCE,0610,3,44,4,0,0,0,0,2016
DOCE DE OCTUBRE,06,PROGRESO No. 2,0611,11,67,5,0,0,0,0,2016
DOCE DE OCTUBRE,06,EL TRIUNFO,0612,2,44,1,0,0,0,0,2016
ROBLEDO,07,CERRO EL VOLADOR,0702,0,1,17,7,0,0,0,2016
ROBLEDO,07,SAN GERMAN,0703,1,0,13,29,14,0,0,2016
ROBLEDO,07,FACULTAD DE MINAS,0705,0,0,0,4,0,0,0,2016
ROBLEDO,07,PILARICA,0706,0,0,0,0,7,2,0,2016
ROBLEDO,07,BOSQUES DE SAN PABLO,0707,0,0,0,0,2,0,0,2016
ROBLEDO,07,ALTAMIRA,0708,1,0,0,17,6,0,0,2016
ROBLEDO,07,CORDOBA,0709,9,19,35,39,1,0,0,2016
ROBLEDO,07,LOPEZ DE MESA,0710,1,0,1,38,0,0,0,2016
ROBLEDO,07,EL DIAMANTE,0711,11,2,145,26,1,0,0,2016
ROBLEDO,07,AURES No. 1,0712,18,5,281,5,0,0,0,2016
ROBLEDO,07,AURES No. 2,0713,34,75,309,44,1,0,0,2016
ROBLEDO,07,BELLO HORIZONTE,0714,7,0,98,5,0,0,0,2016
ROBLEDO,07,VILLA FLORA,0715,0,1,60,16,4,0,0,2016
ROBLEDO,07,PALENQUE,0716,1,1,10,48,12,0,0,2016
ROBLEDO,07,ROBLEDO,0717,2,0,10,32,1,0,0,2016
ROBLEDO,07,CUCARACHO,0718,7,9,34,96,1,0,0,2016
ROBLEDO,07,FUENTE CLARA,0719,8,13,16,0,0,0,0,2016
ROBLEDO,07,SANTA MARGARITA,0720,23,39,95,0,0,0,0,2016
ROBLEDO,07,OLAYA HERRERA,0722,49,143,3,1,0,0,0,2016
ROBLEDO,07,PAJARITO,0723,1,0,4,45,0,0,0,2016
ROBLEDO,07,MONTECLARO,0724,3,100,40,115,0,0,0,2016
ROBLEDO,07,NUEVA VILLA DE LA IGUANA,0725,11,56,4,0,0,0,0,2016
VILLA HERMOSA,08,VILLA HERMOSA,0801,10,1,8,94,1,0,0,2016
VILLA HERMOSA,08,LA MANSION,0802,8,0,16,46,1,0,0,2016
VILLA HERMOSA,08,SAN MIGUEL,0803,5,0,20,34,14,0,0,2016
VILLA HERMOSA,08,LA LADERA,0804,6,0,8,20,0,0,0,2016
VILLA HERMOSA,08,BATALLON GIRARDOT,0805,0,3,0,2,0,0,0,2016
VILLA HERMOSA,08,LLANADITAS,0806,40,146,2,0,0,0,0,2016
VILLA HERMOSA,08,LOS MANGOS,0807,30,56,156,0,0,0,0,2016
VILLA HERMOSA,08,ENCISO,0808,17,5,63,82,0,0,0,2016
VILLA HERMOSA,08,SUCRE,0809,6,1,17,38,0,0,0,2016
VILLA HERMOSA,08,EL PINAL,0810,26,19,178,0,0,0,0,2016
VILLA HERMOSA,08,TRECE DE NOVIEMBRE,0811,31,118,3,0,0,0,0,2016
VILLA HERMOSA,08,LA LIBERTAD,0812,23,58,77,0,0,0,0,2016
VILLA HERMOSA,08,VILLA TINA,0813,45,67,90,0,0,0,0,2016
VILLA HERMOSA,08,SAN ANTONIO,0814,10,39,1,0,0,0,0,2016
VILLA HERMOSA,08,LAS ESTANCIAS,0815,17,53,58,0,0,0,0,2016
VILLA HERMOSA,08,VILLA TURBAY,0816,6,39,0,0,0,0,0,2016
VILLA HERMOSA,08,LA SIERRA,0817,3,31,1,0,0,0,0,2016
VILLA HERMOSA,08,VILLA LILIAM,0819,8,37,44,0,0,0,0,2016
BUENOS AIRES,09,JUAN PABLO II,0901,6,26,12,1,0,0,0,2016
BUENOS AIRES,09,BARRIOS DE JESUS,0902,17,23,93,21,0,0,0,2016
BUENOS AIRES,09,BOMBONA No. 2,0903,17,1,113,45,2,0,0,2016
BUENOS AIRES,09,LOS CERROS-EL VERGEL,0904,12,0,17,58,5,0,0,2016
BUENOS AIRES,09,ALEJANDRO ECHAVARRIA,0905,3,1,1,45,0,0,0,2016
BUENOS AIRES,09,BARRIO CAICEDO,0906,6,1,5,38,0,0,0,2016
BUENOS AIRES,09,BUENOS AIRES,0907,9,0,0,70,0,0,0,2016
BUENOS AIRES,09,MIRAFLORES,0908,2,0,0,33,9,0,0,2016
BUENOS AIRES,09,CATALUÑA,0909,4,1,3,72,0,0,0,2016
BUENOS AIRES,09,LA MILAGROSA,0910,3,0,2,40,0,0,0,2016
BUENOS AIRES,09,GERONA,0911,9,1,6,93,1,0,0,2016
BUENOS AIRES,09,EL SALVADOR,0912,13,0,22,114,0,0,0,2016
BUENOS AIRES,09,LORETO,0913,32,4,191,80,3,0,0,2016
BUENOS AIRES,09,ASOMADERA No. 1,0914,10,7,38,2,16,0,0,2016
BUENOS AIRES,09,ASOMADERA No. 2,0915,0,0,0,1,0,0,0,2016
BUENOS AIRES,09,OCHO DE MARZO,0917,3,20,3,0,0,0,0,2016
LA CANDELARIA,10,PRADO,1001,10,0,1,15,72,0,0,2016
LA CANDELARIA,10,JESUS NAZARENO,1003,8,0,1,47,1,0,0,2016
LA CANDELARIA,10,EL CHAGUALO,1004,3,0,0,62,1,0,0,2016
LA CANDELARIA,10,ESTACION VILLA,1005,6,0,0,18,5,0,0,2016
LA CANDELARIA,10,SAN BENITO,1006,5,0,1,22,1,0,0,2016
LA CANDELARIA,10,GUAYAQUIL,1007,0,0,0,0,3,0,0,2016
LA CANDELARIA,10,CORAZON DE JESUS,1008,0,0,0,0,2,0,0,2016
LA CANDELARIA,10,CALLE NUEVA,1011,3,0,0,0,2,0,0,2016
LA CANDELARIA,10,COLON,1013,12,0,13,51,2,0,0,2016
LA CANDELARIA,10,LAS PALMAS,1014,13,1,87,53,0,0,0,2016
LA CANDELARIA,10,BOMBONA No. 1,1015,6,0,0,37,17,0,0,2016
LA CANDELARIA,10,BOSTON,1016,5,0,1,21,58,0,0,2016
LA CANDELARIA,10,LOS ANGELES,1017,8,0,0,13,32,0,0,2016
LA CANDELARIA,10,VILLA NUEVA,1018,8,0,1,3,42,0,0,2016
LA CANDELARIA,10,LA CANDELARIA,1019,6,0,0,9,13,0,0,2016
LA CANDELARIA,10,SAN DIEGO,1020,7,0,39,5,4,4,0,2016
LAURELES,11,CARLOS E. RESTREPO,1101,1,0,0,1,24,0,0,2016
LAURELES,11,SURAMERICANA,1102,0,0,0,0,3,10,0,2016
LAURELES,11,NARANJAL,1103,1,0,2,2,5,1,0,2016
LAURELES,11,SAN JOAQUIN,1104,1,0,0,4,33,0,0,2016
LAURELES,11,LOS CONQUISTADORES,1105,0,0,0,1,0,9,0,2016
LAURELES,11,BOLIVARIANA,1106,0,0,0,0,15,3,0,2016
LAURELES,11,LAURELES,1107,0,0,0,0,1,18,0,2016
LAURELES,11,LAS ACACIAS,1108,0,0,0,0,6,13,0,2016
LAURELES,11,LA CASTELLANA,1109,2,0,0,1,3,20,0,2016
LAURELES,11,LORENA,1110,2,0,0,0,32,3,0,2016
LAURELES,11,EL VELODROMO,1111,1,0,0,0,10,7,0,2016
LAURELES,11,ESTADIO,1112,1,0,0,0,3,15,0,2016
LAURELES,11,LOS COLORES,1113,0,0,0,1,54,14,0,2016
LAURELES,11,CUARTA BRIGADA,1114,1,0,1,1,13,2,0,2016
LAURELES,11,FLORIDA NUEVA,1115,0,0,0,0,24,12,0,2016
LA AMERICA,12,FERRINI,1201,1,0,5,5,16,3,0,2016
LA AMERICA,12,CALASANZ,1202,1,0,0,0,2,12,0,2016
LA AMERICA,12,LOS PINOS,1203,0,0,0,0,16,0,0,2016
LA AMERICA,12,LA AMERICA,1204,2,0,0,29,40,0,0,2016
LA AMERICA,12,LA FLORESTA,1205,0,0,0,26,28,1,0,2016
LA AMERICA,12,SANTA LUCIA,1206,2,0,0,61,3,0,0,2016
LA AMERICA,12,EL DANUBIO,1207,1,0,0,24,25,0,0,2016
LA AMERICA,12,CAMPO ALEGRE,1208,1,0,3,32,22,0,0,2016
LA AMERICA,12,SANTA MONICA,1209,1,0,0,2,38,0,0,2016
LA AMERICA,12,CRISTOBAL,1210,4,0,0,44,11,5,0,2016
LA AMERICA,12,SIMON BOLIVAR,1211,0,0,0,0,1,17,0,2016
LA AMERICA,12,SANTA TERESITA,1212,0,0,0,0,3,8,0,2016
LA AMERICA,12,CALASANZ PARTE ALTA,1213,7,1,30,47,28,9,0,2016
SAN JAVIER,13,EL PESEBRE,1301,18,89,33,3,0,0,0,2016
SAN JAVIER,13,BLANQUIZAL,1302,11,56,23,0,0,0,0,2016
SAN JAVIER,13,SANTA ROSA DE LIMA,1303,3,1,24,6,4,0,0,2016
SAN JAVIER,13,LOS ALCAZARES,1304,5,2,4,67,6,0,0,2016
SAN JAVIER,13,METROPOLITANO,1305,5,13,32,6,0,0,0,2016
SAN JAVIER,13,LA PRADERA,1306,8,7,52,117,0,0,0,2016
SAN JAVIER,13,JUAN XXIII LA QUIEBRA,1307,28,103,80,1,0,0,0,2016
SAN JAVIER,13,SAN JAVIER No. 2,1308,3,0,3,27,5,0,0,2016
SAN JAVIER,13,SAN JAVIER No. 1,1309,1,0,1,28,0,0,0,2016
SAN JAVIER,13,VEINTE DE JULIO,1310,16,14,120,10,0,0,0,2016
SAN JAVIER,13,BELENCITO,1311,3,4,3,7,18,0,0,2016
SAN JAVIER,13,BETANIA,1312,17,0,86,9,0,0,0,2016
SAN JAVIER,13,EL CORAZON,1313,10,1,69,0,0,0,0,2016
SAN JAVIER,13,LAS INDEPENDENCIAS,1314,36,214,8,0,0,0,0,2016
SAN JAVIER,13,NUEVOS CONQUISTADORES,1315,21,135,1,0,0,0,0,2016
SAN JAVIER,13,EL SALADO,1316,15,122,36,35,0,0,0,2016
SAN JAVIER,13,EDUARDO SANTOS,1317,7,9,20,12,0,0,0,2016
SAN JAVIER,13,ANTONIO NARIÑO,1318,29,36,123,8,0,0,0,2016
SAN JAVIER,13,EL SOCORRO,1319,5,1,60,5,0,0,0,2016
EL POBLADO,14,BARRIO COLOMBIA,1401,0,0,0,0,0,1,0,2016
EL POBLADO,14,VILLA CARLOTA,1403,0,1,0,0,2,5,0,2016
EL POBLADO,14,CASTROPOL,1404,0,0,0,0,0,3,2,2016
EL POBLADO,14,LALINDE,1405,0,0,0,0,0,0,1,2016
EL POBLADO,14,LAS LOMAS No. 1,1406,0,0,0,0,0,0,2,2016
EL POBLADO,14,LAS LOMAS No. 2,1407,0,0,0,0,0,0,2,2016
EL POBLADO,14,ALTOS DEL POBLADO,1408,0,0,1,0,0,0,0,2016
EL POBLADO,14,EL TESORO,1409,0,0,3,0,0,0,2,2016
EL POBLADO,14,LOS NARANJOS,1410,0,0,2,15,0,2,2,2016
EL POBLADO,14,LOS BALSOS No. 1,1411,0,1,5,0,0,0,1,2016
EL POBLADO,14,SAN LUCAS,1412,0,0,0,0,0,0,2,2016
EL POBLADO,14,EL DIAMANTE No. 2,1413,0,0,0,0,0,0,4,2016
EL POBLADO,14,EL CASTILLO,1414,0,0,0,0,0,0,2,2016
EL POBLADO,14,LOS BALSOS No. 2,1415,0,0,0,0,0,0,3,2016
EL POBLADO,14,ALEJANDRIA,1416,0,0,4,2,0,0,1,2016
EL POBLADO,14,LA FLORIDA,1417,1,0,1,0,0,1,1,2016
EL POBLADO,14,EL POBLADO,1418,0,0,1,0,2,1,1,2016
EL POBLADO,14,MANILA,1419,0,0,0,0,3,3,0,2016
EL POBLADO,14,PATIO BONITO,1421,1,0,0,0,0,1,2,2016
EL POBLADO,14,SANTA MARIA DE LOS ANGELES,1423,0,0,0,0,1,7,2,2016
GUAYABAL,15,TENCHE,1502,0,0,0,0,1,0,0,2016
GUAYABAL,15,TRINIDAD,1503,13,6,7,96,3,0,0,2016
GUAYABAL,15,SANTA FE,1504,1,0,0,1,42,0,0,2016
GUAYABAL,15,CAMPO AMOR,1507,4,0,0,18,27,0,0,2016
GUAYABAL,15,CRISTO REY,1509,5,0,2,120,4,0,0,2016
GUAYABAL,15,GUAYABAL,1510,1,0,0,8,8,0,0,2016
GUAYABAL,15,LA COLINA,1511,9,0,155,74,1,0,0,2016
BELEN,16,FATIMA,1601,0,0,1,19,28,3,0,2016
BELEN,16,ROSALES,1602,1,0,0,2,5,10,0,2016
BELEN,16,BELEN,1603,2,0,0,24,34,2,0,2016
BELEN,16,GRANADA,1604,5,0,0,15,3,0,0,2016
BELEN,16,SAN BERNARDO,1605,12,0,1,174,2,0,0,2016
BELEN,16,LAS PLAYAS,1606,5,0,0,82,1,0,0,2016
BELEN,16,DIEGO ECHAVARRIA,1607,0,0,0,12,3,1,0,2016
BELEN,16,LA MOTA,1608,1,0,5,7,5,6,0,2016
BELEN,16,LA HONDONADA,1609,5,6,5,59,10,0,0,2016
BELEN,16,EL RINCON,1610,24,54,164,54,2,0,0,2016
BELEN,16,LOMA DE LOS BERNAL,1611,1,0,8,2,19,12,0,2016
BELEN,16,LA GLORIA,1612,6,0,1,18,34,3,0,2016
BELEN,16,ALTAVISTA,1613,23,3,173,29,7,0,0,2016
BELEN,16,LA PALMA,1614,1,0,0,3,5,5,0,2016
BELEN,16,LOS ALPES,1615,2,0,2,40,4,0,0,2016
BELEN,16,LAS VIOLETAS,1616,16,1,117,8,0,0,0,2016
BELEN,16,LAS MERCEDES,1617,10,0,7,46,0,0,0,2016
BELEN,16,NUEVA VILLA DEL ABURRA,1618,0,0,2,8,0,4,0,2016
BELEN,16,MIRAVALLE,1619,2,0,0,0,13,2,0,2016
BELEN,16,EL NOGAL-LOS ALMENDROS,1620,0,0,0,0,9,8,0,2016
SAN SEBASTIAN DE PALMITAS,50,LA SUIZA,5001,0,1,1,0,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,LA FRISOLA,5002,0,3,0,0,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,LA VOLCANA GUAYABAL,5003,0,1,3,0,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,PALMITAS SECTOR CENTRAL,5004,1,3,13,1,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,LA ALDEA,5005,1,3,7,1,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,POTRERA MISERENGA,5006,2,4,1,0,0,0,0,2016
SAN SEBASTIAN DE PALMITAS,50,LA URQUITA,5007,3,1,3,0,0,0,0,2016
SAN CRISTOBAL,60,CABECERA URBANA SAN CRISTOBAL,6000,16,6,110,63,1,0,0,2016
SAN CRISTOBAL,60,LA LOMA,6001,38,88,140,3,0,0,0,2016
SAN CRISTOBAL,60,LA PALMA-EL PATIO,6002,17,11,75,2,0,0,0,2016
SAN CRISTOBAL,60,LAS PLAYAS,6003,2,1,16,0,0,0,0,2016
SAN CRISTOBAL,60,EL UVITO,6004,0,1,4,0,0,0,0,2016
SAN CRISTOBAL,60,NARANJAL,6005,0,2,3,0,0,0,0,2016
SAN CRISTOBAL,60,LA CUCHILLA,6006,0,0,1,0,0,0,0,2016
SAN CRISTOBAL,60,EL LLANO,6007,5,0,22,0,0,0,0,2016
SAN CRISTOBAL,60,TRAVESIAS,6008,14,2,81,4,0,0,0,2016
SAN CRISTOBAL,60,PEDREGAL ALTO,6009,3,2,12,1,0,0,0,2016
SAN CRISTOBAL,60,PAJARITO,6011,11,209,303,128,0,0,0,2016
SAN CRISTOBAL,60,EL PICACHO,6012,29,4,3,0,0,0,0,2016
SAN CRISTOBAL,60,EL CARMELO,6013,1,1,0,0,0,0,0,2016
SAN CRISTOBAL,60,YOLOMBO,6014,1,0,5,1,0,0,0,2016
SAN CRISTOBAL,60,SAN JOSE DE LA MONTAÑA,6015,0,2,7,0,0,0,0,2016
SAN CRISTOBAL,60,BOQUERON,6016,0,0,8,0,0,0,0,2016
ALTAVISTA,70,ALTAVISTA SECTOR CENTRAL,7001,34,13,142,3,1,0,0,2016
ALTAVISTA,70,AGUAS FRIAS,7002,0,0,1,0,0,0,0,2016
ALTAVISTA,70,LA ESPERANZA,7083,6,1,22,0,0,0,0,2016
ALTAVISTA,70,BUGA PATIO BONITO,7084,3,0,11,0,0,0,0,2016
ALTAVISTA,70,SAN PABLO,7085,0,0,1,0,0,0,0,2016
ALTAVISTA,70,EL CORAZON EL MORRO,7088,13,11,58,0,0,0,0,2016
ALTAVISTA,70,SAN JOSE DEL MANZANILLO,7089,3,13,15,0,1,0,0,2016
SAN ANTONIO DE PRADO,80,CABECERA SAN ANTONIO DE PRADO,8000,122,40,739,321,0,0,0,2016
SAN ANTONIO DE PRADO,80,EL VERGEL,8001,19,8,176,15,0,0,0,2016
SAN ANTONIO DE PRADO,80,LA FLORIDA,8002,5,3,10,0,0,0,0,2016
SAN ANTONIO DE PRADO,80,LA VERDE,8005,8,10,24,1,0,1,0,2016
SAN ANTONIO DE PRADO,80,EL SALADO,8006,2,4,10,0,0,0,0,2016
SAN ANTONIO DE PRADO,80,EL ASTILLERO,8007,1,0,2,0,0,0,0,2016
SAN ANTONIO DE PRADO,80,YARUMALITO,8008,1,0,0,0,0,0,0,2016
SAN ANTONIO DE PRADO,80,SUBURBANO POTRERITO,8089,1,0,7,1,0,0,0,2016
SANTA ELENA,90,EL CERRO,9001,0,0,4,1,0,0,0,2016
SANTA ELENA,90,EL LLANO SE,9002,1,1,13,2,0,0,0,2016
SANTA ELENA,90,EL PLAN,9003,3,0,17,4,0,0,0,2016
SANTA ELENA,90,LAS PALMAS,9004,2,3,4,0,0,0,0,2016
SANTA ELENA,90,MEDIA LUNA,9005,6,16,12,2,0,0,0,2016
SANTA ELENA,90,SANTA ELENA SECTOR CENTRAL,9006,3,4,25,2,0,0,0,2016
SANTA ELENA,90,EL PLACER,9007,0,0,10,2,2,0,0,2016
SANTA ELENA,90,PIEDRAS BLANCAS,9008,7,13,4,1,0,0,0,2016
SANTA ELENA,90,PIEDRA GORDA,9012,6,3,18,0,0,0,0,2016
SANTA ELENA,90,BARRO BLANCO,9013,5,0,12,1,0,0,0,2016
POPULAR,01,SANTO DOMINGO SAVIO No. 1,0101,34,79,214,0,2,0,0,2017
POPULAR,01,SANTO DOMINGO SAVIO No. 2,0102,23,126,20,0,0,0,0,2017
POPULAR,01,POPULAR,0103,42,52,256,1,0,0,0,2017
POPULAR,01,GRANIZAL,0104,13,22,138,0,0,0,0,2017
POPULAR,01,MOSCU No. 2,0105,24,28,123,0,0,0,0,2017
POPULAR,01,VILLA GUADALUPE,0106,12,27,95,1,0,0,0,2017
POPULAR,01,SAN PABLO,0107,17,44,116,0,0,0,0,2017
POPULAR,01,EL COMPROMISO,0108,6,29,1,0,0,0,0,2017
POPULAR,01,ALDEA PABLO VI,0109,1,34,0,0,0,0,0,2017
POPULAR,01,LA ESPERANZA No. 2,0110,8,42,8,0,0,0,0,2017
POPULAR,01,LA AVANZADA,0111,40,103,0,0,0,0,0,2017
POPULAR,01,CARPINELO,0112,21,148,1,0,0,0,0,2017
SANTA CRUZ,02,LA ISLA,0201,22,23,130,0,0,0,0,2017
SANTA CRUZ,02,EL PLAYON DE LOS COMUNEROS,0202,12,43,74,1,0,0,0,2017
SANTA CRUZ,02,PABLO VI,0203,5,0,59,0,0,0,0,2017
SANTA CRUZ,02,LA FRONTERA,0204,5,16,49,0,0,0,0,2017
SANTA CRUZ,02,LA FRANCIA,0205,16,15,140,0,0,0,0,2017
